table_id,population,population_note,dimension,metric,analysis,quantity,definition,n_records,tag_majority_positive_n,estimate,estimate_status,estimate_undefined_reason,confidence_level,ci_lower,ci_upper,interval_status,bootstrap_requested,bootstrap_valid,bootstrap_invalid,bootstrap_invalid_reasons,bootstrap_seed,interval_method
PWA1T005,baseline,,Analytical Purposes,MASI,Analysis 1 — Pairwise α among humans,alpha_AB,"α(A,B)",150,,0.34029909070414055,defined,,0.95,0.2477898321872837,0.42459767615090144,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T005,baseline,,Analytical Purposes,MASI,Analysis 1 — Pairwise α among humans,alpha_AC,"α(A,C)",150,,0.30338754018918035,defined,,0.95,0.2063404718376011,0.39856485604804526,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T005,baseline,,Analytical Purposes,MASI,Analysis 1 — Pairwise α among humans,alpha_BC,"α(B,C)",150,,0.2050661372347623,defined,,0.95,0.10519285992105867,0.2943677356124671,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
