table_id,population,population_note,dimension,metric,analysis,quantity,definition,n_records,tag_majority_positive_n,estimate,estimate_status,estimate_undefined_reason,confidence_level,ci_lower,ci_upper,interval_status,bootstrap_requested,bootstrap_valid,bootstrap_invalid,bootstrap_invalid_reasons,bootstrap_seed,interval_method,exported_delta_name,exported_delta_point,d_ordering_ascending,delta_ordering_ascending,orderings_agree
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,H_A,"H_A = mean(α(A,B), α(A,C))",75,,0.3242226941738422,defined,,0.95,0.2157329471960274,0.4145674938176187,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_A,-0.10914312131233139,B < A < C,B < A < C,yes
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,M_A,"M_A = mean(α(L,B), α(L,C))",75,,0.14981119083490446,defined,,0.95,0.0549643911644002,0.23650579661649831,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_A,-0.10914312131233139,B < A < C,B < A < C,yes
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,D_A,D_A = M_A − H_A,75,,-0.17441150333893773,defined,,0.95,-0.28730513588177514,-0.06314714381495352,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_A,-0.10914312131233139,B < A < C,B < A < C,yes
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,H_B,"H_B = mean(α(A,B), α(B,C))",75,,0.2886949553550486,defined,,0.95,0.17622859507206207,0.39086117478065113,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_B,-0.11382280128651179,B < A < C,B < A < C,yes
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,M_B,"M_B = mean(α(L,A), α(L,C))",75,,0.10940240202966228,defined,,0.95,0.012813014314222436,0.19209674270481672,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_B,-0.11382280128651179,B < A < C,B < A < C,yes
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,D_B,D_B = M_B − H_B,75,,-0.1792925533253863,defined,,0.95,-0.28947996319980857,-0.07557587371732914,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_B,-0.11382280128651179,B < A < C,B < A < C,yes
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,H_C,"H_C = mean(α(A,C), α(B,C))",75,,0.24146607151768967,defined,,0.95,0.11864858267088686,0.3470337397548,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_C,-0.03612438160189513,B < A < C,B < A < C,yes
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,M_C,"M_C = mean(α(L,A), α(L,B))",75,,0.19250852788742562,defined,,0.95,0.0897595918034891,0.28512166895804053,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_C,-0.03612438160189513,B < A < C,B < A < C,yes
PWA1T024,hard_case,DIAGNOSTIC — non-representative,Analytical Purposes,MASI,Analysis 4 — Replacement comparison per coder,D_C,D_C = M_C − H_C,75,,-0.048957543630264055,defined,,0.95,-0.18166968294530028,0.09128425530905471,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_C,-0.03612438160189513,B < A < C,B < A < C,yes
