table_id,population,population_note,dimension,metric,analysis,quantity,definition,n_records,tag_majority_positive_n,estimate,estimate_status,estimate_undefined_reason,confidence_level,ci_lower,ci_upper,interval_status,bootstrap_requested,bootstrap_valid,bootstrap_invalid,bootstrap_invalid_reasons,bootstrap_seed,interval_method
PWA1T017,hard_case,DIAGNOSTIC — non-representative,Research Domains,MASI,Analysis 1 — Pairwise α among humans,alpha_AB,"α(A,B)",75,,0.4442189151625848,defined,,0.95,0.34017557573443935,0.5389553983795022,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T017,hard_case,DIAGNOSTIC — non-representative,Research Domains,MASI,Analysis 1 — Pairwise α among humans,alpha_AC,"α(A,C)",75,,0.489100401356661,defined,,0.95,0.3803464054515663,0.5905272702188802,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T017,hard_case,DIAGNOSTIC — non-representative,Research Domains,MASI,Analysis 1 — Pairwise α among humans,alpha_BC,"α(B,C)",75,,0.4509394701418826,defined,,0.95,0.3347381392274148,0.5543433420394335,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
