table_id,population,population_note,dimension,metric,analysis,quantity,definition,n_records,tag_majority_positive_n,estimate,estimate_status,estimate_undefined_reason,confidence_level,ci_lower,ci_upper,interval_status,bootstrap_requested,bootstrap_valid,bootstrap_invalid,bootstrap_invalid_reasons,bootstrap_seed,interval_method
PWA1T019,hard_case,DIAGNOSTIC — non-representative,Research Domains,MASI,Analysis 3 — Differences between human pairs,diff_AC_minus_AB,"α(A,C) − α(A,B)",75,,0.04488148619407617,defined,,0.95,-0.06550195478811237,0.15136405922769886,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T019,hard_case,DIAGNOSTIC — non-representative,Research Domains,MASI,Analysis 3 — Differences between human pairs,diff_AC_minus_BC,"α(A,C) − α(B,C)",75,,0.03816093121477837,defined,,0.95,-0.06817378405057306,0.15265179125574346,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T019,hard_case,DIAGNOSTIC — non-representative,Research Domains,MASI,Analysis 3 — Differences between human pairs,diff_AB_minus_BC,"α(A,B) − α(B,C)",75,,-0.006720554979297799,defined,,0.95,-0.11195965332883054,0.10504199300600907,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
