table_id,population,population_note,dimension,metric,analysis,quantity,definition,n_records,tag_majority_positive_n,estimate,estimate_status,estimate_undefined_reason,confidence_level,ci_lower,ci_upper,interval_status,bootstrap_requested,bootstrap_valid,bootstrap_invalid,bootstrap_invalid_reasons,bootstrap_seed,interval_method,exported_delta_name,exported_delta_point,d_ordering_ascending,delta_ordering_ascending,orderings_agree
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,H_A,"H_A = mean(α(A,B), α(A,C))",75,8,0.6906285072951739,defined,,0.95,0.40532191492504765,0.8715607198239079,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_A,-0.11455822957777184,A < B < C,A < C < B,no
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,M_A,"M_A = mean(α(L,B), α(L,C))",75,8,0.5221258987305337,defined,,0.95,0.1917408754546595,0.758761976568248,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_A,-0.11455822957777184,A < B < C,A < C < B,no
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,D_A,D_A = M_A − H_A,75,8,-0.16850260856464017,defined,,0.95,-0.4809821674899413,0.12057771312209627,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_A,-0.11455822957777184,A < B < C,A < C < B,no
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,H_B,"H_B = mean(α(A,B), α(B,C))",75,8,0.6065274863721362,defined,,0.95,0.2800312355974435,0.842567078122834,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_B,-0.08658678005411669,A < B < C,A < C < B,no
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,M_B,"M_B = mean(α(L,A), α(L,C))",75,8,0.4730838405031521,defined,,0.95,0.13311652391595094,0.7338561127638449,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_B,-0.08658678005411669,A < B < C,A < C < B,no
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,D_B,D_B = M_B − H_B,75,8,-0.13344364586898405,defined,,0.95,-0.41547487184487053,0.09184226950138882,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_B,-0.08658678005411669,A < B < C,A < C < B,no
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,H_C,"H_C = mean(α(A,C), α(B,C))",75,8,0.6650572282352114,defined,,0.95,0.4105466872168197,0.8610074626865671,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_C,-0.08757453281840166,A < B < C,A < C < B,no
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,M_C,"M_C = mean(α(L,A), α(L,B))",75,8,0.5339803298323198,defined,,0.95,0.18500419918263744,0.7832292757817393,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_C,-0.08757453281840166,A < B < C,A < C < B,no
PWA1T028,hard_case,DIAGNOSTIC — non-representative,Demographic disparities / equity,nominal,Analysis 4 — Replacement comparison per coder,D_C,D_C = M_C − H_C,75,8,-0.1310768984028916,defined,,0.95,-0.44015604524627344,0.14172810193791616,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap",delta_C,-0.08757453281840166,A < B < C,A < C < B,no
