table_id,population,population_note,dimension,metric,analysis,quantity,definition,n_records,tag_majority_positive_n,estimate,estimate_status,estimate_undefined_reason,confidence_level,ci_lower,ci_upper,interval_status,bootstrap_requested,bootstrap_valid,bootstrap_invalid,bootstrap_invalid_reasons,bootstrap_seed,interval_method
PWA1T006,baseline,,Analytical Purposes,MASI,Analysis 2 — Pairwise α between Fable 5 and each human,alpha_LA,"α(L,A)",150,,0.27569187592051003,defined,,0.95,0.18734728939930337,0.36025909964341307,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T006,baseline,,Analytical Purposes,MASI,Analysis 2 — Pairwise α between Fable 5 and each human,alpha_LB,"α(L,B)",150,,0.454572369991882,defined,,0.95,0.36110817706003345,0.5465062690863164,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T006,baseline,,Analytical Purposes,MASI,Analysis 2 — Pairwise α between Fable 5 and each human,alpha_LC,"α(L,C)",150,,0.1342676156539404,defined,,0.95,0.040669004769698244,0.2277777867967425,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
