table_id,population,population_note,dimension,metric,analysis,quantity,definition,n_records,tag_majority_positive_n,estimate,estimate_status,estimate_undefined_reason,confidence_level,ci_lower,ci_upper,interval_status,bootstrap_requested,bootstrap_valid,bootstrap_invalid,bootstrap_invalid_reasons,bootstrap_seed,interval_method
PWA1T011,baseline,,Demographic disparities / equity,nominal,Analysis 3 — Differences between human pairs,diff_AC_minus_AB,"α(A,C) − α(A,B)",150,11,0.24728296336455735,defined,,0.95,-0.0456194686319273,0.5576989164506172,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T011,baseline,,Demographic disparities / equity,nominal,Analysis 3 — Differences between human pairs,diff_AC_minus_BC,"α(A,C) − α(B,C)",150,11,0.29438997821350765,defined,,0.95,0.03494620888395471,0.5713465485976322,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T011,baseline,,Demographic disparities / equity,nominal,Analysis 3 — Differences between human pairs,diff_AB_minus_BC,"α(A,B) − α(B,C)",150,11,0.0471070148489503,defined,,0.95,-0.14531223623695158,0.21644828133707453,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
