table_id,population,population_note,dimension,metric,analysis,quantity,definition,n_records,tag_majority_positive_n,estimate,estimate_status,estimate_undefined_reason,confidence_level,ci_lower,ci_upper,interval_status,bootstrap_requested,bootstrap_valid,bootstrap_invalid,bootstrap_invalid_reasons,bootstrap_seed,interval_method
PWA1T002,baseline,,Research Domains,MASI,Analysis 2 — Pairwise α between Fable 5 and each human,alpha_LA,"α(L,A)",150,,0.6062800556575332,defined,,0.95,0.5308721952599027,0.6766256253965837,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T002,baseline,,Research Domains,MASI,Analysis 2 — Pairwise α between Fable 5 and each human,alpha_LB,"α(L,B)",150,,0.5934075494569047,defined,,0.95,0.5184596530516102,0.6650002350810209,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
PWA1T002,baseline,,Research Domains,MASI,Analysis 2 — Pairwise α between Fable 5 and each human,alpha_LC,"α(L,C)",150,,0.5349747809928326,defined,,0.95,0.4515820338315659,0.6142417908372243,reported,2000,2000,0,,20260917,"percentile (Hyndman-Fan Type 7), joint record-level bootstrap"
