deliverable_id,role,population,dimension,label,source_order,series,quantity,pair,source_file,source_table_id,source_section,source_row_key,source_column_locator,source_value_string,parsed_value,interval_lower_string,parsed_interval_lower,interval_upper_string,parsed_interval_upper,estimate_status,interval_status,original_status_string,interval_method,confidence_level,denominator_string,sample_size,denominator_unit,support_string,support_band,exported_caution,eligible_for_per_label_performance,eligible_for_macro_average,performance_metrics_reportable,unavailable_reason,presentation_note
Table 1,tabulated,baseline,Research Domains,Public Finance & Taxation,11,kappa,kappa,C01 versus C02,analysis/scratch_coder_results/results.md,S5T009,S5,Public Finance & Taxation; C01 versus C02; C01 versus C03; C02 versus C03; Fable 5 versus C01; Fable 5 versus C02; Fable 5 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,150 records,150,records,2,RARE,False,False,False,,Intentionally withheld by the source reporting rule.,
Table 1,tabulated,baseline,Research Domains,Public Finance & Taxation,11,kappa,kappa,C01 versus C03,analysis/scratch_coder_results/results.md,S5T009,S5,Public Finance & Taxation; C01 versus C02; C01 versus C03; C02 versus C03; Fable 5 versus C01; Fable 5 versus C02; Fable 5 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,150 records,150,records,2,RARE,False,False,False,,Intentionally withheld by the source reporting rule.,
Table 1,tabulated,baseline,Research Domains,Public Finance & Taxation,11,kappa,kappa,C02 versus C03,analysis/scratch_coder_results/results.md,S5T009,S5,Public Finance & Taxation; C01 versus C02; C01 versus C03; C02 versus C03; Fable 5 versus C01; Fable 5 versus C02; Fable 5 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,150 records,150,records,2,RARE,False,False,False,,Intentionally withheld by the source reporting rule.,
Table 1,tabulated,baseline,Research Domains,Public Finance & Taxation,11,kappa,kappa,Fable 5 versus C01,analysis/scratch_coder_results/results.md,S5T009,S5,Public Finance & Taxation; C01 versus C02; C01 versus C03; C02 versus C03; Fable 5 versus C01; Fable 5 versus C02; Fable 5 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,150 records,150,records,2,RARE,False,False,False,,Intentionally withheld by the source reporting rule.,
Table 1,tabulated,baseline,Research Domains,Public Finance & Taxation,11,kappa,kappa,Fable 5 versus C02,analysis/scratch_coder_results/results.md,S5T009,S5,Public Finance & Taxation; C01 versus C02; C01 versus C03; C02 versus C03; Fable 5 versus C01; Fable 5 versus C02; Fable 5 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,150 records,150,records,2,RARE,False,False,False,,Intentionally withheld by the source reporting rule.,
Table 1,tabulated,baseline,Research Domains,Public Finance & Taxation,11,kappa,kappa,Fable 5 versus C03,analysis/scratch_coder_results/results.md,S5T009,S5,Public Finance & Taxation; C01 versus C02; C01 versus C03; C02 versus C03; Fable 5 versus C01; Fable 5 versus C02; Fable 5 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,150 records,150,records,2,RARE,False,False,False,,Intentionally withheld by the source reporting rule.,
Table 1,tabulated,baseline,Research Domains,Unclear from Register Entry,12,kappa,kappa,C01 versus C02,analysis/scratch_coder_results/results.md,S5T005,S5,Unclear from Register Entry; C01 versus C02,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.23832092078537598,0.23832092078537598,-0.03775091928386179,-0.03775091928386179,0.49581946872708843,0.49581946872708843,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,150 records,150,records,13,LOW SUPPORT,True,True,True,,,
Table 1,tabulated,baseline,Research Domains,Unclear from Register Entry,12,kappa,kappa,C01 versus C03,analysis/scratch_coder_results/results.md,S5T005,S5,Unclear from Register Entry; C01 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.15014164305949007,0.15014164305949007,0.01795735129068498,0.01795735129068498,0.31423022785613425,0.31423022785613425,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,150 records,150,records,13,LOW SUPPORT,True,True,True,,,
Table 1,tabulated,baseline,Research Domains,Unclear from Register Entry,12,kappa,kappa,C02 versus C03,analysis/scratch_coder_results/results.md,S5T005,S5,Unclear from Register Entry; C02 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.32195975503062135,0.32195975503062135,0.15194346289752625,0.15194346289752625,0.4912968347690935,0.4912968347690935,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,150 records,150,records,13,LOW SUPPORT,True,True,True,,,
Table 1,tabulated,baseline,Research Domains,Unclear from Register Entry,12,kappa,kappa,Fable 5 versus C01,analysis/scratch_coder_results/results.md,S5T005,S5,Unclear from Register Entry; Fable 5 versus C01,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.24114671163574875,0.24114671163574875,0.0,0.0,0.6575342465753422,0.6575342465753422,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 1996/4/2000,bootstrap_percentile,95%,150 records,150,records,13,LOW SUPPORT,True,True,True,,,
Table 1,tabulated,baseline,Research Domains,Unclear from Register Entry,12,kappa,kappa,Fable 5 versus C02,analysis/scratch_coder_results/results.md,S5T005,S5,Unclear from Register Entry; Fable 5 versus C02,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.12241224122412374,0.12241224122412374,0.0,0.0,0.3530192435301916,0.3530192435301916,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,150 records,150,records,13,LOW SUPPORT,True,True,True,,,
Table 1,tabulated,baseline,Research Domains,Unclear from Register Entry,12,kappa,kappa,Fable 5 versus C03,analysis/scratch_coder_results/results.md,S5T005,S5,Unclear from Register Entry; Fable 5 versus C03,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.037487335359675876,0.037487335359675876,-3.1421406357315754e-16,-3.1421406357315754e-16,0.11741239153396674,0.11741239153396674,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,150 records,150,records,13,LOW SUPPORT,True,True,True,,,
