deliverable_id,role,population,dimension,label,source_order,series,quantity,pair,source_file,source_table_id,source_section,source_row_key,source_column_locator,source_value_string,parsed_value,interval_lower_string,parsed_interval_lower,interval_upper_string,parsed_interval_upper,estimate_status,interval_status,original_status_string,interval_method,confidence_level,denominator_string,sample_size,denominator_unit,support_string,support_band,exported_caution,eligible_for_per_label_performance,eligible_for_macro_average,performance_metrics_reportable,unavailable_reason,presentation_note,derivation_id,derivation_operands,row_group,display_percent
Table 3,tabulated,baseline,Research Domains,Health & Social Care,6,performance,f1,,analysis/scratch_coder_results/results.md,S5T007,S5,Health & Social Care,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.9166666666666666,0.9166666666666666,0.8181354359925788,0.8181354359925788,0.9824561403508771,0.9824561403508771,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,TP=22; FP=3; FN=1; denominator: precision+recall (source harmonic-mean definition); resulting denominator not separately exported,,,23,LOW SUPPORT,True,True,True,True,,,,,10–29 records (interpret with caution),
Table 3,tabulated,baseline,Research Domains,Housing & Planning,7,contingency,tp,,analysis/scratch_coder_results/results.md,S5T003,S5,Housing & Planning,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0,0,,,,,R,N,R/N,,,150 records,150,records,0,RARE,False,False,False,False,,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Housing & Planning,7,contingency,fp,,analysis/scratch_coder_results/results.md,S5T003,S5,Housing & Planning,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,1,1,,,,,R,N,R/N,,,150 records,150,records,0,RARE,False,False,False,False,,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Housing & Planning,7,contingency,fn,,analysis/scratch_coder_results/results.md,S5T003,S5,Housing & Planning,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0,0,,,,,R,N,R/N,,,150 records,150,records,0,RARE,False,False,False,False,,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Housing & Planning,7,contingency,tn,,analysis/scratch_coder_results/results.md,S5T003,S5,Housing & Planning,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,149,149,,,,,R,N,R/N,,,150 records,150,records,0,RARE,False,False,False,False,,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Housing & Planning,7,performance,precision,,analysis/scratch_coder_results/results.md,S5T009,S5,Housing & Planning; Fable 5 versus labelwise human majority,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,1 model-positive records (precision denominator),1,model-positive,0,RARE,False,False,False,False,Intentionally withheld by the source reporting rule.,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Housing & Planning,7,performance,recall,,analysis/scratch_coder_results/results.md,S5T009,S5,Housing & Planning; Fable 5 versus labelwise human majority,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,0 human-majority-positive records (recall denominator),0,human-majority-positive,0,RARE,False,False,False,False,Intentionally withheld by the source reporting rule.,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Housing & Planning,7,performance,f1,,analysis/scratch_coder_results/results.md,S5T009,S5,Housing & Planning; Fable 5 versus labelwise human majority,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,TP=0; FP=1; FN=0; denominator: precision+recall (source harmonic-mean definition); resulting denominator not separately exported,,,0,RARE,False,False,False,False,Intentionally withheld by the source reporting rule.,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Labour Market & Employment,8,contingency,tp,,analysis/scratch_coder_results/results.md,S5T003,S5,Labour Market & Employment,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,35,35,,,,,R,N,R/N,,,150 records,150,records,39,STANDARD,False,True,True,True,,,,,30 or more records,
Table 3,tabulated,baseline,Research Domains,Labour Market & Employment,8,contingency,fp,,analysis/scratch_coder_results/results.md,S5T003,S5,Labour Market & Employment,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,21,21,,,,,R,N,R/N,,,150 records,150,records,39,STANDARD,False,True,True,True,,,,,30 or more records,
Table 3,tabulated,baseline,Research Domains,Labour Market & Employment,8,contingency,fn,,analysis/scratch_coder_results/results.md,S5T003,S5,Labour Market & Employment,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,4,4,,,,,R,N,R/N,,,150 records,150,records,39,STANDARD,False,True,True,True,,,,,30 or more records,
Table 3,tabulated,baseline,Research Domains,Labour Market & Employment,8,contingency,tn,,analysis/scratch_coder_results/results.md,S5T003,S5,Labour Market & Employment,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,90,90,,,,,R,N,R/N,,,150 records,150,records,39,STANDARD,False,True,True,True,,,,,30 or more records,
Table 3,tabulated,baseline,Research Domains,Labour Market & Employment,8,performance,precision,,analysis/scratch_coder_results/results.md,S5T007,S5,Labour Market & Employment,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.625,0.625,0.4917963323145318,0.4917963323145318,0.75,0.75,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,56 model-positive records (precision denominator),56,model-positive,39,STANDARD,False,True,True,True,,,,,30 or more records,
Table 3,tabulated,baseline,Research Domains,Labour Market & Employment,8,performance,recall,,analysis/scratch_coder_results/results.md,S5T007,S5,Labour Market & Employment,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.8974358974358975,0.8974358974358975,0.7906976744186046,0.7906976744186046,0.976204318936877,0.976204318936877,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,39 human-majority-positive records (recall denominator),39,human-majority-positive,39,STANDARD,False,True,True,True,,,,,30 or more records,
Table 3,tabulated,baseline,Research Domains,Labour Market & Employment,8,performance,f1,,analysis/scratch_coder_results/results.md,S5T007,S5,Labour Market & Employment,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,0.736842105263158,0.736842105263158,0.6265060240963856,0.6265060240963856,0.8297872340425532,0.8297872340425532,R,R,R/R; bootstrap_percentile; confidence 95%; valid/invalid/requested draws 2000/0/2000,bootstrap_percentile,95%,TP=35; FP=21; FN=4; denominator: precision+recall (source harmonic-mean definition); resulting denominator not separately exported,,,39,STANDARD,False,True,True,True,,,,,30 or more records,
Table 3,tabulated,baseline,Research Domains,Migration & Demographics,9,contingency,tp,,analysis/scratch_coder_results/results.md,S5T003,S5,Migration & Demographics,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,4,4,,,,,R,N,R/N,,,150 records,150,records,9,RARE,False,False,False,False,,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Migration & Demographics,9,contingency,fp,,analysis/scratch_coder_results/results.md,S5T003,S5,Migration & Demographics,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,2,2,,,,,R,N,R/N,,,150 records,150,records,9,RARE,False,False,False,False,,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Migration & Demographics,9,contingency,fn,,analysis/scratch_coder_results/results.md,S5T003,S5,Migration & Demographics,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,5,5,,,,,R,N,R/N,,,150 records,150,records,9,RARE,False,False,False,False,,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Migration & Demographics,9,contingency,tn,,analysis/scratch_coder_results/results.md,S5T003,S5,Migration & Demographics,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,139,139,,,,,R,N,R/N,,,150 records,150,records,9,RARE,False,False,False,False,,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Migration & Demographics,9,performance,precision,,analysis/scratch_coder_results/results.md,S5T009,S5,Migration & Demographics; Fable 5 versus labelwise human majority,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,6 model-positive records (precision denominator),6,model-positive,9,RARE,False,False,False,False,Intentionally withheld by the source reporting rule.,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Migration & Demographics,9,performance,recall,,analysis/scratch_coder_results/results.md,S5T009,S5,Migration & Demographics; Fable 5 versus labelwise human majority,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,9 human-majority-positive records (recall denominator),9,human-majority-positive,9,RARE,False,False,False,False,Intentionally withheld by the source reporting rule.,,,,Fewer than 10 records (counts only),
Table 3,tabulated,baseline,Research Domains,Migration & Demographics,9,performance,f1,,analysis/scratch_coder_results/results.md,S5T009,S5,Migration & Demographics; Fable 5 versus labelwise human majority,Estimate / count / flag; Interval lower; Interval upper; Estimate / interval status; method; draws,,,,,,,W,W,W/W,,,TP=4; FP=2; FN=5; denominator: precision+recall (source harmonic-mean definition); resulting denominator not separately exported,,,9,RARE,False,False,False,False,Intentionally withheld by the source reporting rule.,,,,Fewer than 10 records (counts only),
